TP_FUNDO;CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
FI;31.133.430/0001-05;2023-07-03;20043998.71;1.049268700000;20044969.39;0.00;0.00;1
FI;31.145.826/0001-72;2023-07-03;144592457.20;1.767857550000;150445971.89;273078.69;183747.40;17774
FI;31.145.833/0001-74;2023-07-03;385972970.37;1.535995550000;384199837.68;2340855.87;819982.43;11088
FI;31.145.851/0001-56;2023-07-03;169077390.19;1.437580320000;145279011.26;5690613.84;530570.72;8199
FI;31.145.933/0001-09;2023-07-03;551146649.97;198.568662000000;551011123.03;0.00;0.00;1
FI;31.146.173/0001-46;2023-07-03;35513785.83;1.200836000000;35515814.84;0.00;0.00;1
FI;31.146.414/0001-57;2023-07-03;12762121.80;1.337414300000;12610077.78;0.00;4007.62;213
FI;31.158.712/0001-67;2023-07-03;82888465.48;7874.038326890000;82875411.38;0.00;0.00;1
FI;31.159.166/0001-89;2023-07-03;81169177.72;1.417461000000;81189228.70;55000.00;0.00;134
FI;31.159.172/0001-36;2023-07-03;39285271.51;2.680072400000;38685774.29;0.00;0.00;30
FI;31.159.179/0001-58;2023-07-03;33557037.54;2.144475200000;33701496.74;0.00;0.00;2
FI;31.187.977/0001-93;2023-07-03;27321456.99;1.370013000000;27323420.42;0.00;0.00;1
FI;31.188.046/0001-00;2023-07-03;15466117.22;1.110197000000;15464133.83;0.00;0.00;1
FI;31.188.723/0001-90;2023-07-03;66042195.21;1.404820280000;56234486.61;0.00;0.00;647
FI;31.204.199/0001-01;2023-07-03;50414811.07;1.506356660000;89904424.90;632940.53;44317.72;6526
FI;31.216.863/0001-24;2023-07-03;595924473.42;13.769721000000;596002614.32;8600000.00;1003660.73;8
FI;31.216.900/0001-02;2023-07-03;1543116378.57;15.608817000000;1539483795.03;181321.78;5168810.93;5
FI;31.216.976/0001-20;2023-07-03;91078234.58;17.390434000000;92098534.70;0.00;56457.29;1197
FI;31.217.053/0001-92;2023-07-03;1568278460.32;13.801982000000;1568350938.53;1595853.00;9311332.48;33
FI;31.217.071/0001-74;2023-07-03;52108399.57;1.314412000000;52137884.40;0.00;0.00;1
FI;31.217.083/0001-07;2023-07-03;553543081.36;13.916044000000;553038238.41;20000000.00;0.00;1
FI;31.217.097/0001-12;2023-07-03;59363477.43;13.121591000000;59403024.25;0.00;0.00;1
FI;31.217.153/0001-19;2023-07-03;380052624.80;19.964732000000;349165014.48;11690.55;95220.71;118
FI;31.217.173/0001-90;2023-07-03;91909519.89;11.280630000000;91943898.70;0.00;0.00;7
FI;31.238.234/0001-03;2023-07-03;57757506.47;1.276919800000;57646452.30;0.00;0.00;4
FI;31.238.336/0001-10;2023-07-03;229544920.98;16.458233000000;230666845.87;100000.00;0.00;532
FI;31.238.359/0001-25;2023-07-03;32996661.61;1.402256300000;32981567.94;0.00;0.00;3
FI;31.238.370/0001-95;2023-07-03;387710259.82;15.014512000000;390780283.30;174776.05;803068.58;5542
FI;31.247.274/0001-03;2023-07-03;89382763.72;1.208406414400;89240060.38;0.00;0.00;1
FI;31.247.626/0001-20;2023-07-03;32154144.78;41.649800378400;32151970.17;0.00;0.00;1
FI;31.247.637/0001-00;2023-07-03;20153647.21;138.368276158800;20652328.21;0.00;0.00;4
FI;31.247.655/0001-92;2023-07-03;11141066.48;147.630846248400;11396001.91;0.00;0.00;3
FI;31.247.680/0001-76;2023-07-03;51346673.73;1.472203300000;51327147.95;0.00;0.00;2
FI;31.247.756/0001-63;2023-07-03;130237531.53;157.231132400000;131230659.13;0.00;0.00;1
FI;31.247.779/0001-78;2023-07-03;86364451.06;1.460283000000;86350430.78;0.00;0.00;1
FI;31.247.805/0001-68;2023-07-03;37591563.93;1.455725359000;37596417.16;0.00;0.00;1
FI;31.247.823/0001-40;2023-07-03;133848898.78;1.396529910100;133621527.92;0.00;0.00;3
FI;31.247.845/0001-00;2023-07-03;388196748.13;1.512638100000;387693188.84;0.00;0.00;104
FI;31.247.920/0001-32;2023-07-03;25097208.26;1.446002523500;25175667.88;0.00;0.00;1
FI;31.247.970/0001-10;2023-07-03;150073644.47;1.430773192800;150109124.47;0.00;0.00;311
FI;31.247.998/0001-57;2023-07-03;147550285.69;1.589033000000;147557465.78;0.00;0.00;37
FI;31.248.020/0001-00;2023-07-03;29607176.68;1.253938427400;29598712.86;0.00;0.00;1
FI;31.248.044/0001-69;2023-07-03;16411699.73;1.195054036400;16394707.83;0.00;0.00;1
FI;31.248.087/0001-44;2023-07-03;8048743.57;1.233601804100;8144762.01;0.00;0.00;1
FI;31.248.155/0001-75;2023-07-03;36925066.78;1.120527600000;36928260.79;0.00;0.00;1
FI;31.248.215/0001-50;2023-07-03;29970519.06;1.498569400000;29971388.81;0.00;0.00;1
FI;31.248.238/0001-64;2023-07-03;3851697.15;132.292541900000;3829119.76;0.00;5751.27;68
FI;31.248.250/0001-79;2023-07-03;27649738.43;1.296782000000;27627795.15;0.00;0.00;1
FI;31.248.283/0001-19;2023-07-03;962534213.11;1.513349600000;959967264.49;0.00;1384319.30;1
FI;31.248.306/0001-95;2023-07-03;587279302.80;1.515970800000;585695199.57;294695.46;681268.74;19
FI;31.248.319/0001-64;2023-07-03;37119406.64;1.273561000000;37094271.16;0.00;0.00;1
FI;31.248.342/0001-59;2023-07-03;14578265.34;1.342083600000;14568665.08;0.00;0.00;1
FI;31.248.365/0001-63;2023-07-03;419123398.91;1.412186700000;417204483.19;1000.00;34554.00;2
FI;31.248.460/0001-67;2023-07-03;248857495.17;1.318878300000;248690705.86;1131689.34;10285.09;1
FI;31.248.475/0001-25;2023-07-03;44967003.95;1.379797316200;45646115.67;0.00;0.00;1
FI;31.248.496/0001-40;2023-07-03;843619400.69;126.294789300000;843037925.87;0.00;0.00;24
FI;31.276.143/0001-54;2023-07-03;68258776.21;143.843227000000;68049560.96;3000.00;113402.55;1
FI;31.288.730/0001-63;2023-07-03;28134836.30;1.615999560000;28138469.44;0.00;0.00;1
FI;31.288.760/0001-70;2023-07-03;28138469.47;1.579163870000;28145375.80;0.00;0.00;70
FI;31.288.825/0001-87;2023-07-03;33687697.23;3.025757950000;33683655.67;0.00;0.00;6
FI;31.288.912/0001-34;2023-07-03;15099864.87;0.784390650000;15103492.40;0.00;0.00;1
FI;31.301.600/0001-13;2023-07-03;1154187295.52;3.177029880000;1153812335.66;0.00;0.00;2
FI;31.301.673/0001-05;2023-07-03;1942559962.71;2.437934840000;1936112519.13;0.00;5171000.00;13
FI;31.313.850/0001-73;2023-07-03;50266879.26;1.383481870000;50285170.13;0.00;0.00;1
FI;31.326.397/0001-30;2023-07-03;2816190.35;1.184834100000;2827829.17;0.00;0.00;15
FI;31.326.427/0001-08;2023-07-03;101027185.87;1.185581000000;100889357.77;0.00;0.00;54
FI;31.326.439/0001-32;2023-07-03;83076447.05;1.313610200000;82973340.74;40000.00;639071.36;3
FI;31.326.453/0001-36;2023-07-03;15572817.69;0.916249800000;15577758.43;0.00;0.00;5
FI;31.339.342/0001-64;2023-07-03;12035922.35;1.251372260000;11891605.04;58760.00;1196.84;1231
FI;31.340.838/0001-58;2023-07-03;343194463.35;1.431708000000;342711305.08;54166.00;2301.56;640
FI;31.340.849/0001-38;2023-07-03;12130817.19;1.294011200000;12142892.63;0.00;0.00;3
FI;31.340.875/0001-66;2023-07-03;5337045.01;1.251834700000;5347640.91;0.00;0.00;1
FI;31.340.883/0001-02;2023-07-03;12219204.59;1.185307700000;12216850.10;1000.00;171116.41;265
FI;31.340.900/0001-01;2023-07-03;421396637.44;1.356013200000;419977724.30;152586.35;421875.19;1
FI;31.341.341/0001-54;2023-07-03;8249507596.86;13.597556000000;8249584242.64;0.00;2038129.95;1
FI;31.341.351/0001-90;2023-07-03;380130341.28;16.751883000000;382113782.03;120000.00;0.00;965
FI;31.341.360/0001-80;2023-07-03;150828661.67;17.618813000000;152047914.40;0.00;3678563.04;334
FI;31.341.367/0001-00;2023-07-03;312015429.70;14.861899000000;312094717.38;0.00;0.00;2
FI;31.341.374/0001-02;2023-07-03;71525438.87;14.303781000000;72356246.52;0.00;230399.12;637
FI;31.341.378/0001-82;2023-07-03;6537643.46;8.602547000000;6535816.61;0.00;0.00;28
FI;31.341.382/0001-40;2023-07-03;71126791.50;1.260569000000;71166446.29;0.00;0.00;1
FI;31.341.389/0001-62;2023-07-03;321026839.71;13.713102000000;321106990.84;0.00;5600000.00;764
FI;31.341.426/0001-32;2023-07-03;95269803.61;13.331386000000;95299184.50;0.00;1680000.00;1
FI;31.341.469/0001-18;2023-07-03;694542865.50;16.009088000000;696902330.71;498000.00;1134930.03;8920
FI;31.353.300/0001-88;2023-07-03;110172698.37;1.511204050000;110178519.81;0.00;0.00;15
FI;31.353.316/0001-90;2023-07-03;12701245.64;1.422650500000;12690070.35;0.00;0.00;29
FI;31.353.372/0001-25;2023-07-03;27448907.70;1.350419100000;27550563.92;0.00;0.00;316
FI;31.353.579/0001-08;2023-07-03;647493177.12;1.389399150000;647525601.06;385235.34;38043.07;1
FI;31.353.631/0001-18;2023-07-03;2031719.58;137.937572320000;2039590.91;0.00;0.00;1
FI;31.353.693/0001-20;2023-07-03;116423858.76;1.620140990000;116214025.29;0.00;0.00;63
FI;31.366.337/0001-40;2023-07-03;53085097.00;1.950367300000;53095292.25;0.00;0.00;13
FI;31.366.348/0001-20;2023-07-03;70976856.38;2.521186900000;70979439.42;0.00;0.00;3
FI;31.366.355/0001-22;2023-07-03;27512956.93;1.399325100000;27520170.45;0.00;0.00;2
FI;31.366.364/0001-13;2023-07-03;2664099.36;1.226902190000;2659086.33;0.00;0.00;24
FI;31.389.751/0001-75;2023-07-03;244846181.10;1.838107010000;243667087.00;0.00;0.00;1
FI;31.389.791/0001-17;2023-07-03;167340459.32;13.883570380000;167332929.12;0.00;0.00;1
FI;31.391.180/0001-03;2023-07-03;563018282.64;13.066035000000;563943937.88;0.00;0.00;1486
FI;31.391.191/0001-93;2023-07-03;79697461.07;12.901413000000;79854368.17;22000.00;0.00;1353
FI;31.391.670/0001-00;2023-07-03;19313270.60;1.436098000000;19353239.55;0.00;0.00;1
FI;31.391.761/0001-45;2023-07-03;2685746419.08;13.591685000000;2685738526.50;47100000.00;0.00;1
FI;31.392.205/0001-93;2023-07-03;24256405.09;1.176964000000;24290258.56;0.00;0.00;1
FI;31.392.222/0001-20;2023-07-03;51769059.08;1.534477000000;51796202.71;0.00;0.00;1
FI;31.392.256/0001-15;2023-07-03;29024819.37;13.324374000000;28966468.70;77777.33;0.00;2
FI;31.392.261/0001-28;2023-07-03;486326030.17;14.099627000000;486386373.15;0.00;0.00;35
FI;31.392.336/0001-70;2023-07-03;50050093.91;1.605611300000;49985163.22;4010.00;11626.86;1253
FI;31.392.516/0001-52;2023-07-03;126757228.84;1.418052160000;126704740.00;0.00;0.00;42
FI;31.392.530/0001-56;2023-07-03;802275518.27;1.330779430000;801756826.94;537670.97;587047.37;1
FI;31.392.539/0001-67;2023-07-03;34485189.86;1.379242910000;34542038.06;0.00;0.00;1
FI;31.392.821/0001-44;2023-07-03;188765957.23;1.788167760000;157128999.02;46782.49;2650965.06;3
FI;31.392.835/0001-68;2023-07-03;25025030.76;1.527629000000;25030597.31;0.00;0.00;3
FI;31.392.865/0001-74;2023-07-03;1439027.13;1.075383850000;1415075.35;0.00;0.00;4
FI;31.392.881/0001-67;2023-07-03;52947275.08;1.212822920000;52847653.50;0.00;0.00;2
FI;31.392.892/0001-47;2023-07-03;171537316.00;129.423766810000;171421721.91;5000.00;840000.00;1
FI;31.403.590/0001-27;2023-07-03;958780260.15;1.427464240000;957139686.96;20382652.93;4173227.92;5535
FI;31.403.608/0001-90;2023-07-03;154305524.70;3.458832860000;152916917.71;0.00;0.00;1
FI;31.416.539/0001-50;2023-07-03;4074970.49;1.268965150000;4043270.82;0.00;46073.56;40
FI;31.416.575/0001-13;2023-07-03;105928210.07;1.591249150000;105723738.22;46782.49;2650476.37;3094
FI;31.416.897/0001-62;2023-07-03;83314564.70;1.571803350000;83311733.59;0.00;0.00;1
FI;31.440.844/0001-87;2023-07-03;62956296.21;1.336590500000;62950340.62;0.00;0.00;1
FI;31.440.882/0001-30;2023-07-03;55155014.96;1.400698590000;54418868.70;199090.01;456299.99;2462
FI;31.455.879/0001-90;2023-07-03;640961740.71;1.454305810000;637793285.30;0.00;2658001.47;8997
FI;31.455.960/0001-70;2023-07-03;227309488.64;1.440744490000;226966721.19;0.00;347899.89;421
FI;31.457.178/0001-90;2023-07-03;11842319.39;1.182243100000;11822431.31;0.00;0.00;1
FI;31.457.198/0001-60;2023-07-03;39912803.58;1.331898900000;39911897.16;0.00;0.00;1
FI;31.457.222/0001-61;2023-07-03;60742524.51;138.910574700000;60637998.20;0.00;0.00;1
FI;31.457.236/0001-85;2023-07-03;10105165.83;1.009873600000;10098736.26;0.00;0.00;1
FI;31.457.442/0001-95;2023-07-03;133343526.16;1.622713600000;131300845.69;0.00;990359.39;81
FI;31.457.455/0001-64;2023-07-03;293097504.05;1.467390900000;292940345.62;0.00;167001.18;713
FI;31.457.486/0001-15;2023-07-03;24275399.46;1.744604500000;24422290.87;0.00;0.00;3
FI;31.482.838/0001-92;2023-07-03;89522264.06;14.909893000000;89790396.94;0.00;0.00;143
FI;31.482.868/0001-07;2023-07-03;154351487.57;33.633625000000;154311330.66;0.00;0.00;1
FI;31.482.895/0001-71;2023-07-03;414863022.26;20.134667000000;383902639.06;12893.76;114390.93;2
FI;31.493.876/0001-40;2023-07-03;198969295.76;1.654133070000;198665606.37;0.00;59858.71;398
FI;31.493.903/0001-85;2023-07-03;759814218.94;1.999902830000;757339825.13;800000.00;3174005.28;11
FI;31.506.444/0001-27;2023-07-03;16191497.52;1.238628620000;16185727.89;0.00;0.00;1
FI;31.506.482/0001-80;2023-07-03;8503249.28;1.226206310000;8465424.62;0.00;18327.59;342
FI;31.506.529/0001-05;2023-07-03;32023564.04;1.334083590000;31948935.18;200.00;55502.57;1
FI;31.523.658/0001-01;2023-07-03;24822989.57;14.227379200000;25296770.96;0.00;0.00;55
FI;31.523.678/0001-82;2023-07-03;18648237.14;12.887429900000;19603887.00;0.00;178864.12;387
FI;31.523.689/0001-62;2023-07-03;733924543.24;15.017199100000;733318922.30;82000.00;120511.69;1
FI;31.525.065/0001-84;2023-07-03;35124448.69;1.122097750000;35121894.47;0.00;0.00;6
FI;31.525.072/0001-86;2023-07-03;26672876.06;5.715103900000;26670248.34;0.00;0.00;1
FI;31.525.084/0001-00;2023-07-03;98988285.67;1.318879900000;98846149.67;0.00;0.00;30
FI;31.525.127/0001-58;2023-07-03;75297844.05;1.188737800000;76108284.16;0.00;0.00;51
FI;31.525.152/0001-31;2023-07-03;63253240.41;1.455699400000;63244277.10;0.00;0.00;4
FI;31.525.194/0001-72;2023-07-03;449821288.94;4.131866000000;450061523.01;0.00;0.00;3
FI;31.525.200/0001-91;2023-07-03;11650133.20;1.384548500000;11683539.25;0.00;0.00;24
FI;31.525.208/0001-58;2023-07-03;12086744.02;124.931718158800;12157360.36;0.00;0.00;1
FI;31.525.221/0001-07;2023-07-03;3012429.32;1.046513500000;3015846.37;0.00;0.00;2
FI;31.525.236/0001-75;2023-07-03;14897790.14;126.197758000000;14903242.38;0.00;541167.78;1
FI;31.525.281/0001-20;2023-07-03;6134411.39;1.177207600000;6132832.88;0.00;0.00;5
FI;31.525.297/0001-32;2023-07-03;19683212.29;1.138869200000;19685261.51;0.00;0.00;14
FI;31.533.145/0001-81;2023-07-03;543319042.50;1.776325290000;542354347.33;10000.00;872235.67;2390
FI;31.533.304/0001-48;2023-07-03;21702524.02;1.378952000000;21388384.21;300000.00;324057.67;46
FI;31.533.338/0001-32;2023-07-03;456742475.37;3.426883420000;453098621.03;5000.00;250000.00;41
FI;31.533.428/0001-23;2023-07-03;10951684.62;1.093800700000;10938007.04;0.00;0.00;1
FI;31.533.459/0001-84;2023-07-03;27028620.25;135.503790900000;26885037.04;0.00;37921.72;1497
FI;31.533.501/0001-67;2023-07-03;39191880.83;1.195639500000;39173632.23;0.00;0.00;1
FI;31.533.522/0001-82;2023-07-03;26934943.83;1.364083000000;26921229.73;0.00;0.00;1
FI;31.533.583/0001-40;2023-07-03;19919654.62;1.626387110000;20108067.45;0.00;0.00;1
FI;31.533.667/0001-83;2023-07-03;40882237.59;1.159713540000;40851665.40;0.00;22150.02;2
FI;31.533.735/0001-04;2023-07-03;556472502.98;2.045368680000;555239569.78;10000.00;1222340.67;2
FI;31.533.757/0001-74;2023-07-03;25002094.51;1.173676060000;25006369.76;0.00;0.00;1
FI;31.533.794/0001-82;2023-07-03;36316269.14;1.473006131100;36343165.70;0.00;0.00;1
FI;31.544.217/0001-96;2023-07-03;61883832.71;1877.782917510000;61883052.52;0.00;0.00;0
FI;31.544.378/0001-80;2023-07-03;196955127.18;1941.987658760000;195973834.57;0.00;0.00;3
FI;31.551.331/0001-43;2023-07-03;10087522.99;1.393215925700;10084538.72;0.00;0.00;1
FI;31.551.389/0001-97;2023-07-03;10779098.18;0.903344640600;10765483.76;0.00;0.00;3
FI;31.551.438/0001-91;2023-07-03;42750648.47;10.525995350000;42755323.94;0.00;0.00;1
FI;31.552.281/0001-19;2023-07-03;381703314.02;1.146702800000;381677714.82;0.00;0.00;1
FI;31.552.311/0001-97;2023-07-03;49324276.40;1.503583700000;49202692.65;46468.68;6400942.98;1
FI;31.552.321/0001-22;2023-07-03;32206536.69;1.118065400000;32199875.32;0.00;0.00;1
FI;31.552.347/0001-70;2023-07-03;1944087.67;1.284535500000;1952415.93;0.00;0.00;1
FI;31.552.352/0001-83;2023-07-03;153746514.85;1.564473700000;152973265.16;649999.90;1460452.48;1
FI;31.552.364/0001-08;2023-07-03;12710032.62;1.455438000000;12742935.70;0.00;0.00;1
FI;31.552.388/0001-67;2023-07-03;48153441.28;1.648758800000;48147713.07;0.00;0.00;20
FI;31.552.398/0001-00;2023-07-03;302714069.47;1.369258200000;302682053.48;0.00;0.00;4
FI;31.556.571/0001-30;2023-07-03;10133298.94;3.526372500000;11803590.78;0.00;0.00;1
FI;31.556.580/0001-21;2023-07-03;444634223.21;1.574667190000;433478171.52;1000.00;65398.99;3
FI;31.556.599/0001-78;2023-07-03;20075935.15;1.004273591900;19993952.67;0.00;0.00;1
FI;31.556.604/0001-42;2023-07-03;10816481.93;0.894398100000;10819658.51;0.00;0.00;5
FI;31.556.611/0001-44;2023-07-03;27111897.23;0.649678000000;27121410.39;0.00;0.00;3
FI;31.556.620/0001-35;2023-07-03;151062181.69;7.452024015500;151124906.15;0.00;0.00;3
FI;31.569.954/0001-43;2023-07-03;308874298.19;1.397063720000;308683128.63;2016.44;892476.44;1
FI;31.569.966/0001-78;2023-07-03;266811747.53;1.742616400000;266946626.93;0.00;0.00;1
FI;31.569.976/0001-03;2023-07-03;662251999.72;1.344671200000;662254420.60;455000.00;0.00;3
FI;31.570.019/0001-05;2023-07-03;408601806.08;1.419381900000;356191853.35;0.00;0.00;6
FI;31.570.069/0001-84;2023-07-03;22186955.47;1.279879600000;37486006.63;0.00;0.00;1
FI;31.570.107/0001-07;2023-07-03;340300374.66;1.256877800000;337999024.79;0.00;0.00;1
FI;31.570.676/0001-44;2023-07-03;498311373.45;2683.930571520000;508618526.04;0.00;0.00;1
FI;31.584.654/0001-33;2023-07-03;22899781.72;1.407116610000;22902244.61;0.00;0.00;2
FI;31.584.712/0001-29;2023-07-03;222976747.41;132.015400460000;222841000.38;160000.00;804000.00;1
FI;31.594.493/0001-69;2023-07-03;45759621.44;5.904894200000;46560566.18;0.00;0.00;1
FI;31.594.509/0001-33;2023-07-03;14698035.65;1.335152200000;14705455.65;0.00;0.00;31
FI;31.594.527/0001-15;2023-07-03;18407831.60;0.955764700000;18540653.78;0.00;0.00;1
FI;31.594.537/0001-50;2023-07-03;476847619.47;1.351882730000;476067305.01;100000.00;0.00;62
FI;31.594.549/0001-85;2023-07-03;910746706.79;1.330485800000;910389133.68;728787.46;8126693.79;365
FI;31.594.573/0001-14;2023-07-03;331290579.60;3.991165090000;331329718.91;0.00;0.00;2
FI;31.594.582/0001-05;2023-07-03;60057810.90;1.299688300000;60041168.88;0.00;0.00;1
FI;31.594.586/0001-93;2023-07-03;12190031.56;1.430780000000;12192253.87;0.00;0.00;1
FI;31.594.616/0001-61;2023-07-03;261371330.77;2.609727400000;258080391.45;0.00;0.00;153
FI;31.594.622/0001-19;2023-07-03;46355644.91;1.411676600000;46367968.91;0.00;0.00;43
FI;31.594.631/0001-00;2023-07-03;962295837.88;1.511230800000;962315514.56;0.00;1385662.48;149
FI;31.594.638/0001-21;2023-07-03;91876994.69;1.423508300000;91893471.55;0.00;0.00;3
FI;31.608.320/0001-52;2023-07-03;3848846.01;1.081908300000;3844405.36;0.00;0.00;3
FI;31.608.344/0001-01;2023-07-03;33932346.02;1.268604100000;33944579.08;0.00;0.00;16
FI;31.608.381/0001-10;2023-07-03;14581461.95;2.184791700000;14556220.08;0.00;0.00;55
FI;31.608.422/0001-78;2023-07-03;22468894.08;1.834590300000;22349224.27;245904.58;505.18;238
FI;31.608.435/0001-47;2023-07-03;260643560.92;1.408791400000;260620837.55;0.00;0.00;1
FI;31.608.440/0001-50;2023-07-03;177304484.25;1.634656600000;177316661.47;0.00;0.00;2
FI;31.608.448/0001-16;2023-07-03;18478248.41;1.801703500000;18478485.87;0.00;0.00;1
FI;31.608.459/0001-04;2023-07-03;31110098.03;1.581884800000;31120585.82;0.00;0.00;12
FI;31.608.478/0001-22;2023-07-03;21765777.93;1.026061400000;21727322.32;0.00;0.00;1
FI;31.608.483/0001-35;2023-07-03;285244557.24;1.979062700000;285233578.20;0.00;480797.14;65
FI;31.611.289/0001-09;2023-07-03;81898110.77;1.793206000000;81767522.90;0.00;0.00;1
FI;31.611.298/0001-08;2023-07-03;51137656.71;8.435005470000;51128776.82;0.00;0.00;2
FI;31.611.310/0001-76;2023-07-03;21193535.23;1.534497100000;21185797.70;0.00;0.00;38
FI;31.611.317/0001-98;2023-07-03;215349755.04;0.854075600000;208026905.01;0.00;0.00;76
FI;31.611.340/0001-82;2023-07-03;767430930.28;1.374120600000;765867906.19;0.00;1494794.46;2
FI;31.611.348/0001-49;2023-07-03;0.00;0.000000000000;0.00;0.00;0.00;0
FI;31.611.378/0001-55;2023-07-03;697834914.28;8.301061480000;697842369.39;0.00;0.00;1
FI;31.611.449/0001-10;2023-07-03;36644619.73;1.476724400000;42346985.22;0.00;0.00;15
FI;31.611.455/0001-77;2023-07-03;87729624.12;1.333639000000;87705472.38;0.00;0.00;139
FI;31.611.503/0001-27;2023-07-03;389683515.36;1.246767100000;389680226.30;2590201.41;3063672.41;54
FI;31.611.514/0001-07;2023-07-03;116126256.95;1.212151900000;116121179.57;0.00;0.00;14
FI;31.611.538/0001-66;2023-07-03;11332973.54;1.225176800000;11324744.03;0.00;0.00;2
FI;31.615.254/0001-48;2023-07-03;149262346.38;137.845748011700;123779545.99;0.00;0.00;3
FI;31.615.270/0001-30;2023-07-03;201209364.39;140.190617220300;203072545.21;0.00;0.00;1
FI;31.615.302/0001-06;2023-07-03;61032951.74;138.470837321200;91717990.41;0.00;0.00;1
FI;31.615.327/0001-00;2023-07-03;12639305.89;1.524630636900;12612263.85;0.00;0.00;1
FI;31.615.383/0001-36;2023-07-03;18227841.09;133.657265843700;18292508.69;0.00;0.00;1
FI;31.615.407/0001-57;2023-07-03;13977810.81;1.407187800000;13944763.75;25100.00;0.00;1
FI;31.635.364/0001-71;2023-07-03;436138331.07;1.376063330000;449964284.57;8060.00;61163.96;4
FI;31.635.788/0001-36;2023-07-03;11985160.63;1.273208460000;11976781.30;0.00;0.00;3
FI;31.635.930/0001-45;2023-07-03;7079724.58;1.166212040000;7078850.49;0.00;0.00;1
FI;31.636.092/0001-24;2023-07-03;16885928.99;1.328542280000;17525093.67;0.00;0.00;1
FI;31.660.303/0001-64;2023-07-03;13633483.91;119.518622000000;13627729.70;0.00;0.00;1
FI;31.660.407/0001-79;2023-07-03;3300574.86;121.468519000000;3304939.66;0.00;0.00;65
FI;31.666.599/0001-20;2023-07-03;62467382.96;1.492153110000;62289139.54;0.00;0.00;3
FI;31.666.614/0001-30;2023-07-03;12810313.70;1.308117300000;12808715.27;7721.00;0.00;70
FI;31.666.635/0001-56;2023-07-03;2498306556.82;2.749720200000;1695850599.77;810100.00;944584.95;12
FI;31.666.646/0001-36;2023-07-03;323711070.26;1.895175200000;323729239.89;0.00;0.00;1
FI;31.666.700/0001-43;2023-07-03;324147011.42;1.897222100000;323624600.43;0.00;0.00;1
FI;31.666.755/0001-53;2023-07-03;3115311051.52;2.281265300000;3068904960.84;176000.00;2314000.00;15
FI;31.666.815/0001-38;2023-07-03;28047134.22;1.341384810000;28049670.14;0.00;0.00;3
FI;31.666.830/0001-86;2023-07-03;6272690.56;0.374962700000;6258989.97;0.00;0.00;5
FI;31.666.839/0001-97;2023-07-03;25846860.37;1.196348600000;25836561.68;0.00;0.00;1
FI;31.666.873/0001-61;2023-07-03;12657127.57;2.530195950000;12654890.91;0.00;0.00;1
FI;31.666.877/0001-40;2023-07-03;20065213.18;1.023138900000;20057070.77;0.00;0.00;1
FI;31.666.885/0001-96;2023-07-03;77799316.88;5.138326190000;77695808.68;0.00;0.00;9
FI;31.666.901/0001-40;2023-07-03;67515535.65;1.682754300000;67524514.11;0.00;0.00;35
FI;31.690.157/0001-10;2023-07-03;11637367.65;1.190396440000;11608535.58;0.00;3341.98;89
FI;31.690.473/0001-91;2023-07-03;218122592.66;2.126067500000;218039259.77;0.00;351515.41;173
FI;31.690.524/0001-85;2023-07-03;104785430.49;1.418966260000;104656360.27;100000.00;0.00;22
FI;31.690.653/0001-73;2023-07-03;21950412.51;1.370617200000;21955949.91;0.00;0.00;3
FI;31.690.661/0001-10;2023-07-03;377563247.58;1.488134500000;377382542.48;0.00;0.00;49
FI;31.690.671/0001-55;2023-07-03;10107200.56;1.433458300000;10104670.25;0.00;0.00;2
FI;31.690.682/0001-35;2023-07-03;36337955.27;1.185969800000;36360892.44;0.00;0.00;1
FI;31.690.707/0001-09;2023-07-03;11586364.55;1.107519100000;11591980.13;0.00;0.00;3
FI;31.690.716/0001-91;2023-07-03;233447511.26;1.105349930000;161091268.00;50000.00;129000.00;3
FI;31.690.733/0001-29;2023-07-03;25441163.24;1.054263100000;25436865.92;0.00;1106.31;1
FI;31.713.505/0001-27;2023-07-03;503271155.83;2039.194689100000;503268996.04;0.00;0.00;289
FI;31.713.528/0001-31;2023-07-03;72874941.28;1.950464000000;72872410.84;0.00;0.00;84
FI;31.713.585/0001-10;2023-07-03;3155077.51;1.223737800000;3152594.69;0.00;0.00;264
FI;31.713.596/0001-09;2023-07-03;136749047.09;1.419593680000;137128379.60;0.00;0.00;1
FI;31.713.958/0001-53;2023-07-03;42000061.79;12.632962580000;42014363.94;0.00;0.00;1
FI;31.770.515/0001-02;2023-07-03;25380063.20;984.817555460000;25372020.54;0.00;0.00;4
FI;31.772.157/0001-69;2023-07-03;31889047.15;1461.035051180000;32047886.42;0.00;0.00;1
FI;31.819.421/0001-72;2023-07-03;7665283.36;13.197818000000;7656038.87;0.00;4852.63;2
FI;31.819.452/0001-23;2023-07-03;1298919.97;1.004281000000;1347768.45;0.00;0.00;1
FI;31.820.618/0001-21;2023-07-03;14895279.93;12.311165300000;14869216.86;1300.00;0.00;1
FI;31.820.717/0001-03;2023-07-03;54966050.41;1.327081000000;55588915.00;0.00;0.00;2
FI;31.820.729/0001-38;2023-07-03;68799280.19;1.252711000000;68827460.73;0.00;0.00;1
FI;31.820.746/0001-75;2023-07-03;26774102.71;12.710112000000;26784283.86;0.00;0.00;1
